2026-09-10 10:46:11,Fake Zoom Installer Delivers Overlord RAT on macOS,url,https://cdn.zoom.com.kg/bin/zoomX64&ts=,#fake zoom installer #launchagent persistence #go obfuscation #flexibleferret #overlord #.net downloader #websocket c2 #overlord rat #cross-platform malware #macos threats,https://otx.alienvault.com/pulse/6a758613edf8a990accc88ee
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://cloud.shinewrist.net/,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://download.secboxes.com:443/dist.zip,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://evidence.msbenefit.com/msgbox.exe,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",url,https://geo.estimator-undermostshelving.in.net/dc06681a3f4e,#credential theft #bnb smart chain #amatera stealer #webdav #etherhiding #cryptocurrency theft #zigcryptostealer #clearfake #clickfix #netsupport manager #amatera,https://otx.alienvault.com/pulse/6a9ffe054812bce013827753
2026-09-10 10:45:55,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",url,https://geo.estimator-undermostshelving.in.net/jquery.min.js,#credential theft #bnb smart chain #amatera stealer #webdav #etherhiding #cryptocurrency theft #zigcryptostealer #clearfake #clickfix #netsupport manager #amatera,https://otx.alienvault.com/pulse/6a9ffe054812bce013827753
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://homepage.brianwilli.com/d/,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://homepage.brianwilli.com/d/85rY.dat,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://homepage.brianwilli.com/d/SysPr.prx,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://homepage.brianwilli.com/d/calibre-launcher.dll,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,Once in a BlueMoon: Multiple State-Aligned Threat Actors Rapidly Adopt Novel Exploit Chain Using Chrome and Windows Zero-Days,url,https://homepage.brianwilli.com/d/wint.exe,#gemstone #browser-extension #shadowpad #bluemoon,https://otx.alienvault.com/pulse/6aa13f23b5ab6aa77a03e1e3
2026-09-10 10:45:55,"ClearFake WebDAV infection chain delivers Amatera stealer, ZigCryptoStealer, and NetSupport Manager",url,https://kr.cedar2glanz.ru/jewel.js,#credential theft #bnb smart chain #amatera stealer #webdav #etherhiding #cryptocurrency theft #zigcryptostealer #clearfake #clickfix #netsupport manager #amatera,https://otx.alienvault.com/pulse/6a9ffe054812bce013827753
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://ocr.opusaccel.top,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
2026-09-10 10:46:11,BengalSEO Part 1: Anatomy of the Operation,url,https://oculus-app.com/,#seo poisoning #weconnect #garage2global #mayabot #black hat seo #github infrastructure #tech support scam #matomo analytics #tds #india,https://otx.alienvault.com/pulse/6a9d1727de29faddfa1c2a91
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://photos.msbenefit.com/fa/t3,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
2026-09-10 10:45:55,Mind the (Patch) Gap: Multiple Chinese Threat Actors Chain 0-day Exploits in Chrome & Windows,url,https://photos.msbenefit.com/fb/w3z,#spear-phishing #cve-2026-85880 #chrome exploitation #zero-day #browser extension #grimwedge,https://otx.alienvault.com/pulse/6aa2707076e8a9dd36706bde
